,0
0,11.567251533333332
1,9.532210933333335
2,11.6703086
3,10.500316199999999
4,7.9546052
5,9.539561999999998
6,8.059938999999998
7,8.158757933333332
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,8.434335266666668
17,7.573730933333332
18,6.845066466666665
19,6.152231533333333
20,6.686626266666665
21,8.524228866666666
22,7.272139
23,6.842343600000001
