,0
0,3.888647933333333
1,4.3317562
2,4.5420104666666665
3,3.7615740000000004
4,2.543412866666667
5,3.784328666666667
6,3.2569127333333325
7,3.5997266
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,3.425314666666666
17,2.9107306000000004
18,3.003345799999999
19,2.8384023333333332
20,3.1906672000000005
21,2.967024
22,2.460756933333334
23,3.0786316000000005
