,0
0,4.744866266666666
1,3.2569331333333333
2,2.752493333333333
3,2.6514934
4,2.5316197999999996
5,2.3782932000000003
6,2.3296533333333334
7,2.0154398666666666
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,2.9227593999999995
17,3.0235197333333335
18,2.7315861333333333
19,3.0895119999999996
20,2.3241066
21,3.2854110666666667
22,2.874566666666667
23,2.5661398
